UniqueID,DATE,TIME,start.time,Area,offset,Vcham,Vtube,Vinst,Vtot,Tcham,Pcham
Oct_22_165_SRS5_stem,2022-10-21,11:22:49,2022-10-21 11:22:49,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,17.6,101.325
Oct_22_166_SRS5_stem,2022-10-21,11:33:05,2022-10-21 11:33:05,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,17.6,101.325
Oct_22_236_BL60_stem,2022-10-25,11:24:10,2022-10-25 11:24:10,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,23,101.325
Oct_22_237_BL60_stem,2022-10-25,11:40:15,2022-10-25 11:40:15,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,23,101.325
Oct_22_239_BL60_stem,2022-10-25,11:59:00,2022-10-25 11:59:00,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,22.9,101.325
Oct_22_240_BL60_stem,2022-10-25,12:06:43,2022-10-25 12:06:43,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,22.9,101.325
Oct_22_241_BL60_stem,2022-10-25,12:20:50,2022-10-25 12:20:50,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,22.9,101.325
Oct_22_242_BL60_CWD,2022-10-25,12:39:00,2022-10-25 12:39:00,40.45,0,0.212536666666667,0.029,0.919,1.16053666666667,28.8,101.325
Oct_22_243_BL60_CWD,2022-10-25,12:51:00,2022-10-25 12:51:00,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,23.3,101.325
Oct_22_251_BL60_stem,2022-10-25,13:38:15,2022-10-25 13:38:15,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,23,101.325
Oct_22_252_BL60_stem,2022-10-25,13:49:30,2022-10-25 13:49:30,40.45,0,0.212536666666667,0.029,0.919,1.16053666666667,23,101.325
Oct_22_253_BL60_CWD,2022-10-25,14:15:45,2022-10-25 14:15:45,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,23,101.325
Oct_22_254_BL60_stem,2022-10-25,14:29:50,2022-10-25 14:29:50,40.45,0,0.212536666666667,0.029,0.919,1.16053666666667,24.1,101.325
Oct_22_255_BL60_stem,2022-10-25,14:36:50,2022-10-25 14:36:50,40.45,0,0.212536666666667,0.029,0.919,1.16053666666667,24.1,101.325
Oct_22_238_BL60_stem,2022-10-25,11:47:30,2022-10-25 11:47:30,107.68,0,0.418995555555556,0.029,0.919,1.36699555555556,23,101.325
Oct_22_278_SRS5_stem,2023-03-12,15:13:00,2023-03-12 15:13:00,462.19,0,2.190644,0.029,0.919,3.138644,28.3,101.325
Oct_22_279_SRS5_stem,2023-03-12,15:21:00,2023-03-12 15:21:00,462.19,0,2.190644,0.029,0.919,3.138644,28.3,101.325
Oct_22_280_SRS5_stem,2023-03-12,15:28:00,2023-03-12 15:28:00,462.19,0,2.190644,0.029,0.919,3.138644,28.3,101.325
Oct_22_281_SRS5_stem,2023-03-12,15:30:21,2023-03-12 15:30:21,462.19,0,2.190644,0.029,0.919,3.138644,27.8,101.325
Oct_22_282_SRS5_stem,2023-03-12,15:45:08,2023-03-12 15:45:08,462.19,0,2.190644,0.029,0.919,3.138644,27.8,101.325
Oct_22_283_SRS5_stem,2023-03-12,15:49:00,2023-03-12 15:49:00,462.19,0,2.190644,0.029,0.919,3.138644,27.8,101.325
