flux_id,date,plot,measurement_type,component,surface_type,analyzer_source,data_source,start_time,end_time,year,month,season,air_temp,soil_temp,water_temp,water_depth,pressure_start,rh_start,chamber_volume_cm3,surface_area_cm2,total_system_volume_cm3,CH4_best.flux,CH4_model,CH4_quality.check,CH4_flux_status,CH4_below_MDF,CH4_flagged,CH4_SNR,CH4_LM.flux,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.r2,CO2_best.flux,CO2_model,CO2_quality.check,CO2_flux_status,CO2_below_MDF,CO2_flagged,CO2_SNR,CO2_LM.flux,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.r2,flux_status,disturbance_level,notes
Mar_23_142_CP40_CWD,2023-03-15,CP40,tree,cwd,NA,LGR,original,14:10:40,14:13:40,2023,3,dry,22.2,NA,NA,16,NA,NA,418.99555555555554,107.68,1366.9955555555557,0.30854933186120553,HM,AICc,valid,FALSE,TRUE,5.384446706669086,0.29553799324385033,0.6089728500587612,6.904929231744565e-61,0.30854933186120553,0.6090257858061667,0.5030855794100512,HM,MAE | AICc,valid,FALSE,TRUE,55.20475260477102,0.4966649010959595,0.9940906605050552,4e-291,0.5030855794100512,0.9940365584229692,valid,ghost,NA
Mar_23_143_CP40_CWD,2023-03-15,CP40,tree,cwd,NA,LGR,original,14:22:33,14:25:33,2023,3,dry,22.2,NA,NA,20,NA,NA,418.99555555555554,107.68,1366.9955555555557,0.08297653236764088,LM,SE | g-fact. > 2 | Intercept,valid,FALSE,TRUE,2.1014507585280535,0.08297653236764088,0.00874988386820352,0.03624912915930217,3.172795769886547,0.22494443200235337,0.3788644240430251,HM,NA,valid,FALSE,FALSE,50.26923075706116,0.3517673922937601,0.9897976369862188,0,0.3788644240430251,0.9901752409559852,valid,ghost,NA
Mar_23_144_CP40_stem,2023-03-15,CP40,tree,stem,NA,LGR,original,14:38:20,14:41:20,2023,3,dry,22.2,NA,NA,10,NA,NA,1064.6016666666667,213.35,2012.6016666666667,10.415515624015343,LM,SE | g-fact. > 2 | Intercept,valid,FALSE,TRUE,21.707862442963258,10.415515624015343,0.6933199510993207,2.9986200039436507e-55,25.115812119417093,0.7500802143107359,1.119734550464076,HM,NA,valid,FALSE,FALSE,97.58936724060464,1.009023607758016,0.9978067986506428,2.13255923774274e-277,1.119734550464076,0.9985511236874016,valid,ghost,NA
Mar_23_145_CP40_stem,2023-03-15,CP40,tree,stem,NA,LGR,original,14:54:02,14:57:02,2023,3,dry,22.3285714285714,NA,NA,10,NA,NA,1064.6016666666667,213.35,2012.6016666666667,0.07249716617810552,HM,AICc | Intercept,valid,FALSE,TRUE,2.9487893920152577,0.07180960858417933,0.37835839107673486,4.974377166958702e-25,0.07249716617810552,0.378320480665962,0.26985353559494785,HM,NA,valid,FALSE,FALSE,26.3256715780129,0.21774465432998377,0.9745601924307298,5.3820819389676245e-180,0.26985353559494785,0.9778853750202684,valid,ghost,NA
Mar_23_146_CP40_stem,2023-03-15,CP40,tree,stem,NA,LGR,original,15:01:00,15:04:00,2023,3,dry,22.3469387755102,NA,NA,10,NA,NA,1064.6016666666667,213.35,2012.6016666666667,0.05272345991138776,LM,g-fact. > 2 | Intercept (LM),valid,FALSE,TRUE,10.890335714196407,0.05272345991138776,0.28093541338804207,1.704941943759364e-23,0.16727729205494776,0.30596928856684347,0.4474449738497823,LM,RMSE | MAE | AICc,valid,FALSE,TRUE,288.78294004350124,0.4474449738497823,0.9964036329885316,0,0.4512711642734998,0.996281027105157,valid,ghost,NA
Mar_23_147_CP40_stem,2023-03-15,CP40,tree,stem,NA,LGR,original,15:17:03,15:20:03,2023,3,dry,22.5,NA,NA,NA,NA,NA,1064.6016666666667,213.35,2012.6016666666667,0.4048694767974881,LM,SE | g-fact. > 2 | p-value | Intercept (LM),valid,FALSE,TRUE,1.483087400933327,0.4048694767974881,0.00479436731488591,0.13932084099710096,8.914988053204766,0.07160089061023789,0.38602136377873375,HM,AICc,valid,FALSE,TRUE,44.23026595155316,0.3787166469236115,0.9920144221944932,2.3728632383678153e-262,0.38602136377873375,0.9920279838759306,valid,ghost,NA
Mar_23_135_CP40_stem,2023-03-15,CP40,tree,stem,NA,LGR,original,10:53:37,10:56:37,2023,3,dry,22.7,22.9,NA,0,NA,NA,1064.6016666666667,213.35,2012.6016666666667,15.221038452498805,LM,SE | g-fact. > 2 | Intercept,valid,FALSE,TRUE,8.008581492883305,15.221038452498805,0.1941868019128481,3.8552779193305274e-14,64.65676989392374,0.26944856217343127,1.0628893850814118,LM,RMSE | MAE | AICc,valid,FALSE,TRUE,397.8293005391696,1.0628893850814118,0.9983473074479032,0,1.0725936396912843,0.998199267192716,valid,ghost,NA
Mar_23_148_CP40_stem,2023-03-15,CP40,tree,stem,NA,LGR,original,15:22:22,15:25:22,2023,3,dry,22.5,NA,NA,NA,NA,NA,1064.6016666666667,213.35,2012.6016666666667,0.7647198106496442,LM,SE | g-fact. > 2 | Intercept,valid,FALSE,TRUE,9.421703566968713,0.7647198106496442,0.2806181205607925,5.7265206206054574e-18,3.316760615790614,0.3879296730176562,0.6001553529754824,HM,NA,valid,FALSE,FALSE,53.42356675211396,0.5797263326976428,0.99494595948211,2.0810838143657666e-259,0.6001553529754824,0.9950278137057011,valid,ghost,NA
Mar_23_140_CP40_stem,2023-03-15,CP40,tree,stem,NA,LGR,original,11:47:45,11:51:45,2023,3,dry,22.5333333333333,22.9,NA,0,NA,NA,1064.6016666666667,213.35,2012.6016666666667,0.03353099484308541,LM,g-fact. > 2 | Intercept (LM),valid,FALSE,TRUE,8.379283043975605,0.03353099484308541,0.15271513902521316,1.0228822181703554e-15,0.16415402239611018,0.21711651540003463,0.25618861052835135,HM,MAE | AICc,valid,FALSE,TRUE,63.872965702471625,0.25248774119362666,0.9941810277273676,0,0.25618861052835135,0.9941109743629772,valid,ghost,NA
Mar_23_113_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,12:14:30,12:17:30,2023,3,dry,28.1,22.1,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,-0.06222181985936976,HM,AICc,valid,FALSE,TRUE,1.7971848052347554,-0.06229946922125713,0.06298921353758813,2.851362400727544e-6,-0.06222181985936976,0.06296218470219739,0.7053485834887167,HM,AICc,valid,FALSE,TRUE,44.421318072815865,0.6942067907463144,0.9898704522082638,2e-291,0.7053485834887167,0.9898317748612052,valid,regenerating,NA
Mar_23_114_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,12:23:00,12:26:00,2023,3,dry,28.1,22.1,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,-0.1444614317499883,HM,AICc | Intercept,valid,FALSE,TRUE,1.9577950623277944,-0.14443496200340827,0.20500795935091745,1.896158024986787e-13,-0.1444614317499883,0.2049407426321349,1.4699513588397417,HM,SE,valid,FALSE,TRUE,47.86277792372463,1.1877978978612485,0.989905690181486,9.486616184724093e-234,1.4699513588397417,0.9929350797763616,valid,regenerating,NA
Mar_23_115_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,12:52:17,12:55:17,2023,3,dry,28.1,22.1,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,-0.01395947243254453,HM,AICc | p-value | MDF | Intercept,valid,TRUE,TRUE,0.6733723942617408,-0.01397048613200609,0.00190634696597435,0.21300317777025177,-0.01395947243254453,0.00190457449817127,0.575111118478337,HM,AICc,valid,FALSE,TRUE,23.54409026937934,0.5515753704578805,0.9674171621071675,1.258490308107115e-218,0.575111118478337,0.9675302913025774,valid,regenerating,NA
Mar_23_117_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,10:43:15,10:46:15,2023,3,dry,25.3,21.1,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,-0.6456105291478391,HM,AICc,valid,FALSE,TRUE,8.916420705867514,-0.6444068866771901,0.3126692437235089,1.504953089808258e-19,-0.6456105291478391,0.3124199208355224,1.2985166704573718,HM,SE | AICc,valid,FALSE,TRUE,45.984947377260895,1.2690332243703395,0.9934926909909412,2.3244328088661538e-238,1.2985166704573718,0.9935280614811368,valid,regenerating,NA
Mar_23_119_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,11:09:30,11:12:30,2023,3,dry,25.3,26.2,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,-3.6780773707998375,LM,RMSE | SE | AICc,valid,FALSE,TRUE,18.649821246006073,-3.6780773707998375,0.6002186508935073,6.645217273327312e-48,-3.724167585336868,0.5978005946735431,1.7659952180768768,HM,SE,valid,FALSE,TRUE,47.85193945581196,1.5632022297676078,0.99232231928491,2.0278458344670005e-245,1.7659952180768768,0.9933226883793662,valid,regenerating,NA
Mar_23_121_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,11:38:30,11:41:30,2023,3,dry,25.3,26.2,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,0.4657738251629061,HM,AICc | Intercept,valid,FALSE,TRUE,5.28169105384249,0.4645529651037142,0.6251127387782777,5.717178019304239e-58,0.4657738251629061,0.6249465013252145,3.942281403660091,HM,SE | Intercept (LM),valid,FALSE,TRUE,74.58026480305327,2.0542007410101037,0.96300579790491,8.114132860152657e-190,3.942281403660091,0.9959911715966854,valid,regenerating,NA
Mar_23_122_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,13:12:00,13:15:00,2023,3,dry,28.1,21.6,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,-0.07170740292592925,HM,AICc | Intercept,valid,FALSE,TRUE,0.7403638217704076,-0.04124113919776471,0.01890595426812003,0.01870383862704362,-0.07170740292592925,0.02476746549764874,1.076334550013064,HM,SE | AICc,valid,FALSE,TRUE,27.492399710564406,1.0610060482777617,0.9803927061345972,1.9881544764637557e-205,1.076334550013064,0.9803432625882348,valid,regenerating,NA
Mar_23_123_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,13:37:40,13:40:40,2023,3,dry,28.1,21.6,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,0.22102876056213364,HM,AICc | Intercept,valid,FALSE,TRUE,4.041268386523547,0.15242970132903202,0.4182803801605488,3.769732139921778e-37,0.22102876056213364,0.42216190529188735,0.7307666471150779,LM,SE | g-fact. > 2 | Intercept (LM),valid,FALSE,TRUE,73.34266177314095,0.7307666471150779,0.9473326896867033,9.30983334819323e-193,1.5563089344122556,0.988084162188014,valid,regenerating,NA
Mar_23_124_BL60_root,2023-03-16,BL60,tree,root,NA,LGR,original,13:53:12,13:56:12,2023,3,dry,28.1,21.6,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,-0.1277429820121418,HM,AICc | Intercept,valid,FALSE,TRUE,1.1359127394341155,-0.06433720017409973,0.05287723718564874,2.4321271314662932e-4,-0.1277429820121418,0.05813743473436428,0.6921146708108035,HM,SE,valid,FALSE,TRUE,22.069015787012727,0.4731557298172901,0.9553505671706856,1.7480305960275782e-157,0.6921146708108035,0.965477069864238,valid,regenerating,NA
Mar_23_126_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,14:49:00,14:52:00,2023,3,dry,28.3,24,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,0.5625233752888436,HM,AICc,valid,FALSE,TRUE,8.570476013611215,0.5579759872088099,0.8069673779095723,1.6272545553831907e-101,0.5625233752888436,0.8068630788185142,1.554718002276395,LM,RMSE | SE | AICc,valid,FALSE,TRUE,99.61668168686448,1.554718002276395,0.9726510344269376,1.5977593617631526e-219,1.562551936108137,0.9724484954763948,valid,regenerating,NA
Mar_23_127_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,14:54:20,14:57:20,2023,3,dry,28.3,24,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,-0.01396206448768451,HM,AICc | p-value | MDF | Intercept,valid,TRUE,TRUE,0.3685024807453178,-0.01397211358766067,-0.003214289885622,0.5324020003679892,-0.01396206448768451,-0.00321524707653453,3.1510283674510613,HM,SE,valid,FALSE,TRUE,33.758625120565924,1.9645715971219089,0.9698724274174624,6.53443798470277e-146,3.1510283674510613,0.9871776786295976,valid,regenerating,NA
Mar_23_120_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,11:25:30,11:28:30,2023,3,dry,25.3,26.2,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,0.20247827568393023,LM,SE | g-fact. > 2 | Intercept (LM),valid,FALSE,TRUE,10.96855672633917,0.20247827568393023,0.30725314269548565,2.283719747398235e-23,0.9181996671784072,0.39483529729236855,2.363220488746027,HM,SE,valid,FALSE,TRUE,47.83838426871738,1.5046129387596994,0.9754042360271572,7.101560655909596e-218,2.363220488746027,0.9910635350095562,valid,regenerating,NA
Mar_23_128_BL60_stem,2023-03-16,BL60,tree,stem,NA,LGR,original,15:05:20,15:08:20,2023,3,dry,28.3,24,NA,0,NA,NA,212.53666666666663,40.45,1160.5366666666666,0.40337514848446687,LM,SE | g-fact. > 2 | Intercept,valid,FALSE,TRUE,14.597422281567486,0.40337514848446687,0.4908406292307144,3.6860840386563477e-34,0.8535858109240235,0.5163995778178854,2.540750856522521,HM,SE,valid,FALSE,TRUE,23.212952086347965,1.48534896640071,0.9457375437187564,8.999219453512939e-141,2.540750856522521,0.9682513753627192,valid,regenerating,NA
Mar_23_95_SE1_leaves,2023-03-17,SE1,tree,leaves,NA,LGR,original,11:09:00,11:12:00,2023,3,dry,26.8,NA,NA,NA,NA,NA,2190.644,351,3138.644,0.05592303420432873,HM,AICc | Intercept,valid,FALSE,TRUE,3.4884591725135663,0.03786752742979636,0.324341138587359,6.735997916490516e-30,0.05592303420432873,0.3280965364643752,-0.835645840430119,LM,SE | g-fact. > 2 | Intercept (LM),valid,FALSE,TRUE,49.766804156253464,-0.835645840430119,0.8830131728982689,1.2435584581734179e-154,-2.6216995031495545,0.9914757448120454,valid,scrub,NA
Mar_23_96_SE1_leaves,2023-03-17,SE1,tree,leaves,NA,LGR,original,11:18:00,11:21:00,2023,3,dry,27.8,NA,NA,NA,NA,NA,2190.644,351,3138.644,0.02671231927427821,HM,AICc | Intercept,valid,FALSE,TRUE,1.9970334287494296,0.01663553020887033,0.10918480328748004,6.4506383203222746e-12,0.02671231927427821,0.11145813176385312,-0.8719155201709149,LM,g-fact. > 2 | Intercept (LM),valid,FALSE,TRUE,68.43026404794003,-0.8719155201709149,0.921104925994834,6.478087152513922e-223,-2.412377238807672,0.998895763014933,valid,scrub,NA
Mar_23_97_SE1_leaves,2023-03-17,SE1,tree,leaves,NA,LGR,original,11:33:00,11:36:00,2023,3,dry,28.9,NA,NA,NA,NA,NA,2190.644,351,3138.644,0.02542544358446876,HM,AICc | Intercept,valid,FALSE,TRUE,1.4675140678533614,0.02415714732031124,0.10197023542649476,2.006704478529799e-8,0.02542544358446876,0.10199166553597672,-2.1182645231468102,HM,NA,valid,FALSE,FALSE,214.2067190554569,-1.4609072849696514,0.9894352168880816,7.0569648291360555e-283,-2.1182645231468102,0.9995340784894536,valid,scrub,NA
Mar_23_98_SE1_leaves,2023-03-17,SE1,tree,leaves,NA,LGR,original,11:43:00,11:46:00,2023,3,dry,28.0857142857143,NA,NA,NA,NA,NA,2190.644,351,3138.644,0.02322292525082661,LM,g-fact. > 2 | Intercept,valid,FALSE,TRUE,5.395013987458744,0.02322292525082661,0.09005322873943611,1.4490626970150433e-7,0.05949473999725087,0.10293046088726132,-1.849394351008864,LM,g-fact. > 2 | Intercept (LM),valid,FALSE,TRUE,62.6060342380245,-1.849394351008864,0.932421410656404,7.796828333037691e-168,-4.643382922101274,0.9988880084963668,valid,scrub,NA
Mar_23_94_SE1_leaves,2023-03-17,SE1,tree,leaves,NA,LGR,original,10:50:00,11:00:00,2023,3,dry,27.3,NA,NA,NA,NA,NA,2190.644,351,3138.644,-0.0037038986196373,HM,AICc | p-value | MDF | Intercept,valid,TRUE,TRUE,0.13044309613490293,-0.00299113545328454,-0.00376117180196278,0.6536727905580371,-0.0037038986196373,-0.00350519124531611,-1.1982774188504874,LM,g-fact. > 2 | Intercept (LM),valid,FALSE,TRUE,69.45260540374619,-1.1982774188504874,0.9577016976135256,8.338834915137402e-148,-2.472329224270086,0.9988007031531968,valid,scrub,NA
Mar_23_71_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,10:51:00,10:54:00,2023,3,dry,26.2,NA,NA,9,NA,NA,418.99555555555554,107.68,1366.9955555555557,41.13573579222933,HM,NA,valid,FALSE,FALSE,804.1058635156144,40.42984673919645,0.9999601305550546,0,41.13573579222933,0.9999750708717656,1.2216594565036174,HM,NA,valid,FALSE,FALSE,102.74779249508556,1.1598219812959245,0.99825287315194,0,1.2216594565036174,0.9984408842520408,valid,ghost,NA
Mar_23_72_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,10:59:30,11:02:30,2023,3,dry,26.2,NA,NA,9,NA,NA,1064.6016666666667,213.35,2012.6016666666667,3.129373430013646,HM,AICc,valid,FALSE,TRUE,89.03812149468291,3.0789093809375068,0.9982953765112084,2.014632416328053e-292,3.129373430013646,0.9982934455922632,1.2999007271798575,HM,NA,valid,FALSE,FALSE,99.06296964839166,1.2249343368708472,0.9983592942886996,3.3745805279715145e-291,1.2999007271798575,0.9985909801083024,valid,ghost,NA
Mar_23_73_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,11:08:30,11:11:30,2023,3,dry,26.2,NA,NA,9,NA,NA,1064.6016666666667,213.35,2012.6016666666667,0.37182507864351,HM,NA,valid,FALSE,FALSE,15.283072211486711,0.31665858384919093,0.932647966583002,2.113449081339972e-143,0.37182507864351,0.9343453007462088,1.167651961349853,HM,NA,valid,FALSE,FALSE,123.73213923751936,1.0795459947413395,0.9985555486875904,0,1.167651961349853,0.998971473982667,valid,ghost,NA
Mar_23_74_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,11:18:00,11:21:00,2023,3,dry,26.2,NA,NA,9,NA,NA,212.53666666666663,40.45,1160.5366666666666,68.15146950131387,HM,SE | Intercept (LM),valid,FALSE,TRUE,93.8404167904558,36.73715876753692,0.9684773937898016,1.5287261767790194e-139,68.15146950131387,0.9982313532947388,22.190187449066045,HM,Intercept (LM),valid,FALSE,TRUE,151.42192772550388,12.27883798013237,0.9722415338273048,1.349779321670983e-144,22.190187449066045,0.9993270148657648,valid,ghost,NA
Mar_23_75_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,11:31:00,11:34:00,2023,3,dry,26.2,NA,NA,15,NA,NA,418.99555555555554,107.68,1366.9955555555557,2.715482813859234,HM,NA,valid,FALSE,FALSE,68.78962647514638,2.1635155405854474,0.993077251828278,8.824838114254583e-240,2.715482813859234,0.9967084021681304,1.5894480643418687,HM,NA,valid,FALSE,FALSE,131.26924596511864,1.4632567842030249,0.9986839655440818,4.298e-304,1.5894480643418687,0.9991555965735098,valid,ghost,NA
Mar_23_76_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,11:36:30,11:39:30,2023,3,dry,26.2,NA,NA,15,NA,NA,418.99555555555554,107.68,1366.9955555555557,-0.32401707478789155,HM,AICc,valid,FALSE,TRUE,10.394518535848688,-0.322149693735572,0.882282292149529,1.3902103103094699e-108,-0.32401707478789155,0.882138203360982,2.053576112374521,HM,NA,valid,FALSE,FALSE,169.61790120768,1.7556396561535184,0.9977445211788742,2.826148204356497e-292,2.053576112374521,0.9994593327665576,valid,ghost,NA
Mar_23_77_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,11:41:30,11:44:30,2023,3,dry,26.2,NA,NA,15,NA,NA,418.99555555555554,107.68,1366.9955555555557,0.04027545586251596,HM,AICc | Intercept,valid,FALSE,TRUE,1.356420065343585,0.04011480665454299,0.11134550419207888,1.671776451889441e-7,0.04027545586251596,0.111324422407578,2.663989078352767,HM,NA,valid,FALSE,FALSE,144.95223694509644,2.0070813695060337,0.9934306671540352,1.184299180244882e-246,2.663989078352767,0.9992277642736148,valid,ghost,NA
Mar_23_78_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,14:06:30,14:09:30,2023,3,dry,29.7,25.7,NA,0,NA,NA,1064.6016666666667,213.35,2012.6016666666667,3.511430224575539,HM,SE,valid,FALSE,TRUE,70.0306557090975,2.9681829450632837,0.9933250029451324,0,3.511430224575539,0.9952215432101398,1.132042991842577,HM,NA,valid,FALSE,FALSE,75.54131078426347,0.8405264301455426,0.9895751150887738,0,1.132042991842577,0.9956383943114538,valid,ghost,NA
Mar_23_79_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,13:53:15,13:56:15,2023,3,dry,29.7,25.7,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,0.12718847236582642,HM,Intercept (HM),valid,FALSE,TRUE,13.19664981665912,0.10688755644891944,0.8259654329135844,5.652454699629681e-204,0.12718847236582642,0.8277385874091616,2.2801934973193614,HM,NA,valid,FALSE,FALSE,501.39425983847946,1.7673435907435835,0.9952621141884224,0,2.2801934973193614,0.9998503676156748,valid,ghost,NA
Mar_23_80_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,13:47:45,13:50:45,2023,3,dry,29.7,25.7,NA,0,NA,NA,418.99555555555554,107.68,1366.9955555555557,0.06876845678074875,LM,g-fact. > 2 | Intercept,valid,FALSE,TRUE,10.181906343461849,0.06876845678074875,0.3004971218277017,1.911477516293012e-20,0.17480897240837212,0.3202260037863557,2.0261798845479744,HM,NA,valid,FALSE,FALSE,188.1813041048074,1.6175353188687869,0.99595716676855,4.9315692370252524e-287,2.0261798845479744,0.9995285119783328,valid,ghost,NA
Mar_23_81_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,14:23:30,14:26:30,2023,3,dry,29.5,NA,NA,NA,NA,NA,212.53666666666663,40.45,1160.5366666666666,-0.8676940203615036,HM,SE | AICc | p-value | Intercept,valid,FALSE,TRUE,0.5464226037998012,-0.8700116983509147,5.3851053249176495e-5,0.3102394674443534,-0.8676940203615036,4.0643707284959696e-5,3.4780245894985256,LM,SE | g-fact. > 2 | Intercept,valid,FALSE,TRUE,9.147092955248231,3.4780245894985256,0.12400347219680896,9.706170244410342e-19,25.461637803342768,0.21666036540598368,valid,ghost,NA
Mar_23_82_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,12:48:00,12:51:00,2023,3,dry,27.6,25.9,NA,5,NA,NA,212.53666666666663,40.45,1160.5366666666666,16.024961216425808,HM,NA,valid,FALSE,FALSE,237.5524672201684,15.37916969959591,0.9996089092483208,0,16.024961216425808,0.9997237872745784,5.042388003805169,HM,NA,valid,FALSE,FALSE,219.3305656024093,4.817401645309191,0.9995345240879306,0,5.042388003805169,0.9996752703542168,valid,ghost,NA
Mar_23_83_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,12:54:00,12:57:00,2023,3,dry,27.6,25.9,NA,5,NA,NA,212.53666666666663,40.45,1160.5366666666666,0.325001319805971,HM,AICc | Intercept,valid,FALSE,TRUE,5.364877051427871,0.25665172871679504,0.6001200199798693,6.900981726084782e-56,0.325001319805971,0.6029422636983182,7.136999681429566,HM,SE | Intercept (LM),valid,FALSE,TRUE,112.65938242210076,4.470046454672203,0.983171423008146,9.753322379511688e-242,7.136999681429566,0.9983491883929482,valid,ghost,NA
Mar_23_84_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,13:00:30,13:03:30,2023,3,dry,27.6,25.9,NA,5,NA,NA,212.53666666666663,40.45,1160.5366666666666,0.4119430059860228,HM,Intercept,valid,FALSE,TRUE,7.7795096377753,0.32521143269689884,0.7411200418398638,6.741494150591009e-88,0.4119430059860228,0.7440765525721542,6.94688802330784,HM,NA,valid,FALSE,FALSE,331.60126492245485,5.822046674506524,0.9976142341779328,0,6.94688802330784,0.9998161853539907,valid,ghost,NA
Mar_23_85_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,13:18:30,13:21:30,2023,3,dry,29.4,25.4,NA,2,NA,NA,1064.6016666666667,213.35,2012.6016666666667,6.90612901727869,HM,NA,valid,FALSE,FALSE,156.89359571050457,6.188016557649885,0.9976591606152324,0,6.90612901727869,0.9984938258662754,1.4860217520650632,HM,NA,valid,FALSE,FALSE,556.548428647112,1.0808626238387635,0.9926907360259788,0,1.4860217520650632,0.9998678699479796,valid,ghost,NA
Mar_23_88_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,11:57:00,12:00:00,2023,3,dry,28.4,24.9,NA,5,NA,NA,418.99555555555554,107.68,1366.9955555555557,3.7893099114131017,HM,NA,valid,FALSE,FALSE,112.80973391000347,3.4015070017675915,0.9980021197959948,6.65565935416588e-291,3.7893099114131017,0.9988199287228045,1.650243172397126,HM,NA,valid,FALSE,FALSE,143.99029540011935,1.4473441639042788,0.9980546700142464,3.317886438585656e-292,1.650243172397126,0.999267141998749,valid,ghost,NA
Mar_23_89_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,12:02:30,12:05:30,2023,3,dry,28.4,24.9,NA,5,NA,NA,418.99555555555554,107.68,1366.9955555555557,3.404900611559191,HM,NA,valid,FALSE,FALSE,124.75310864993178,2.730383337555041,0.9952714175456692,0,3.404900611559191,0.998751450928816,1.670365215225439,HM,NA,valid,FALSE,FALSE,181.25667902598215,1.343435038469633,0.9960560565092776,0,1.670365215225439,0.9994089700466818,valid,ghost,NA
Mar_23_90_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,12:09:30,12:12:30,2023,3,dry,28.4,24.9,NA,5,NA,NA,418.99555555555554,107.68,1366.9955555555557,-0.07248882845729618,HM,AICc,valid,FALSE,TRUE,2.605477834020531,-0.07171520353647388,0.3294374970329734,1.2472133584154144e-20,-0.07248882845729618,0.3293943285347276,1.3001977487430263,HM,NA,valid,FALSE,FALSE,96.10406563857812,1.07227089760032,0.9957199170616696,7.954271504007494e-257,1.3001977487430263,0.9983811998081998,valid,ghost,NA
Mar_23_91_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,12:19:30,12:22:30,2023,3,dry,29.1,24.6,NA,5,NA,NA,418.99555555555554,107.68,1366.9955555555557,36.46860830792972,HM,NA,valid,FALSE,FALSE,396.1708945465605,31.977293969371512,0.9987095277598972,4.9683e-303,36.46860830792972,0.9999059801461984,1.920148264890516,HM,NA,valid,FALSE,FALSE,132.86195946022625,1.563494876215833,0.9961738976065574,4.145967357974528e-268,1.920148264890516,0.9991344299388852,valid,ghost,NA
Mar_23_92_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,12:26:00,12:29:00,2023,3,dry,29.1,24.6,NA,5,NA,NA,418.99555555555554,107.68,1366.9955555555557,-0.4084641432101427,LM,g-fact. > 2 | Intercept (HM),valid,FALSE,TRUE,40.41611624769186,-0.4084641432101427,0.861702191077508,2.425454146551651e-114,-0.9975339224128495,0.926604778794202,1.6791865551454823,HM,NA,valid,FALSE,FALSE,127.31852731297404,1.3765177086022218,0.996198185923968,4.63552e-302,1.6791865551454823,0.9988933571336396,valid,ghost,NA
Mar_23_93_FLM30_stem,2023-03-18,FLM30,tree,stem,NA,LGR,original,12:33:00,12:36:00,2023,3,dry,29.1,24.6,NA,5,NA,NA,418.99555555555554,107.68,1366.9955555555557,-0.05634842890846313,HM,AICc | Intercept,valid,FALSE,TRUE,4.601071603361192,-0.05629907077592349,0.4408443267445805,7.893001384107354e-56,-0.05634842890846313,0.44070541184546064,2.4730607836923064,HM,Intercept (LM),valid,FALSE,TRUE,182.54973280379215,1.2812228279824271,0.9666918624294988,2.6293641e-300,2.4730607836923064,0.9989250405972192,valid,ghost,NA
