SysTime.......................Time..........Batt_v.......Batt_v_sd....BATT_PERCENT.BATT_PERCENT_sd........CH4._ppm.....CH4._ppm_sd........H2O._ppm.....H2O._ppm_sd........CO2._ppm.....CO2._ppm_sd.......CH4.d_ppm....CH4.d_ppm_sd.......CO2.d_ppm....CO2.d_ppm_sd.......GasP_torr....GasP_torr_sd..........GasT_C.......GasT_C_sd..........AmbT_C.......AmbT_C_sd..........RD0_us.......RD0_us_sd..........RD1_us.......RD1_us_sd..Temp_Status_mA.Temp_Status_mA_sd.Analyzer_Status_mA.Analyzer_Status_mA_sd........Fit_Flag.......MIU_VALVE........MIU_DESC,source_file
"10/15/2022 13:08:41.878, 10/15/2022 13:08:41.824, 4.15606e+0, 0.00000e+0, 9.67647e+1, 0.00000e+0, 4.73849e+0, 0.00000e+0, -3.56379e+1, 0.00000e+0, 9.36137e+2, 0.00000e+0, 4.73833e+0, 0.00000e+0, 9.36103e+2, 0.00000e+0, 5.02687e+2, 0.00000e+0, 3.82520e+1, 0.00000e+0, 4.09229e+1, 0.00000e+0, 3.41170e+0, 0.00000e+0, 3.57464e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:42.873, 10/15/2022 13:08:42.818, 4.15576e+0, 0.00000e+0, 9.67194e+1, 0.00000e+0, 4.74353e+0, 0.00000e+0, -7.55415e+0, 0.00000e+0, 9.37078e+2, 0.00000e+0, 4.74349e+0, 0.00000e+0, 9.37071e+2, 0.00000e+0, 5.02635e+2, 0.00000e+0, 3.82829e+1, 0.00000e+0, 4.09481e+1, 0.00000e+0, 3.41155e+0, 0.00000e+0, 3.57361e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:43.863, 10/15/2022 13:08:43.813, 4.15598e+0, 0.00000e+0, 9.67524e+1, 0.00000e+0, 4.74763e+0, 0.00000e+0, 3.04662e+1, 0.00000e+0, 9.37377e+2, 0.00000e+0, 4.74777e+0, 0.00000e+0, 9.37405e+2, 0.00000e+0, 5.02512e+2, 0.00000e+0, 3.82896e+1, 0.00000e+0, 4.09601e+1, 0.00000e+0, 3.41171e+0, 0.00000e+0, 3.57324e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:44.875, 10/15/2022 13:08:44.807, 4.15597e+0, 0.00000e+0, 9.67503e+1, 0.00000e+0, 4.74744e+0, 0.00000e+0, 4.78969e+1, 0.00000e+0, 9.38774e+2, 0.00000e+0, 4.74767e+0, 0.00000e+0, 9.38819e+2, 0.00000e+0, 5.02452e+2, 0.00000e+0, 3.83088e+1, 0.00000e+0, 4.09479e+1, 0.00000e+0, 3.41202e+0, 0.00000e+0, 3.57266e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:45.860, 10/15/2022 13:08:45.803, 4.15618e+0, 0.00000e+0, 9.67813e+1, 0.00000e+0, 4.74934e+0, 0.00000e+0, 1.14392e+1, 0.00000e+0, 9.38669e+2, 0.00000e+0, 4.74940e+0, 0.00000e+0, 9.38680e+2, 0.00000e+0, 5.02602e+2, 0.00000e+0, 3.83102e+1, 0.00000e+0, 4.09378e+1, 0.00000e+0, 3.41191e+0, 0.00000e+0, 3.57201e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:46.851, 10/15/2022 13:08:46.796, 4.15587e+0, 0.00000e+0, 9.67367e+1, 0.00000e+0, 4.75161e+0, 0.00000e+0, -1.58886e+0, 0.00000e+0, 9.39381e+2, 0.00000e+0, 4.75160e+0, 0.00000e+0, 9.39379e+2, 0.00000e+0, 5.02718e+2, 0.00000e+0, 3.83127e+1, 0.00000e+0, 4.09794e+1, 0.00000e+0, 3.41218e+0, 0.00000e+0, 3.57237e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:47.844, 10/15/2022 13:08:47.791, 4.15592e+0, 0.00000e+0, 9.67432e+1, 0.00000e+0, 4.75658e+0, 0.00000e+0, 1.05499e+0, 0.00000e+0, 9.40149e+2, 0.00000e+0, 4.75659e+0, 0.00000e+0, 9.40150e+2, 0.00000e+0, 5.02527e+2, 0.00000e+0, 3.83113e+1, 0.00000e+0, 4.09990e+1, 0.00000e+0, 3.41232e+0, 0.00000e+0, 3.57306e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:48.839, 10/15/2022 13:08:48.786, 4.15592e+0, 0.00000e+0, 9.67427e+1, 0.00000e+0, 4.76383e+0, 0.00000e+0, 7.77721e+0, 0.00000e+0, 9.40809e+2, 0.00000e+0, 4.76386e+0, 0.00000e+0, 9.40816e+2, 0.00000e+0, 5.02451e+2, 0.00000e+0, 3.83132e+1, 0.00000e+0, 4.09913e+1, 0.00000e+0, 3.41168e+0, 0.00000e+0, 3.57271e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:49.832, 10/15/2022 13:08:49.780, 4.15605e+0, 0.00000e+0, 9.67632e+1, 0.00000e+0, 4.76442e+0, 0.00000e+0, 9.06276e+1, 0.00000e+0, 9.39982e+2, 0.00000e+0, 4.76485e+0, 0.00000e+0, 9.40067e+2, 0.00000e+0, 5.02583e+2, 0.00000e+0, 3.83102e+1, 0.00000e+0, 4.09741e+1, 0.00000e+0, 3.41204e+0, 0.00000e+0, 3.57418e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:50.827, 10/15/2022 13:08:50.775, 4.15612e+0, 0.00000e+0, 9.67734e+1, 0.00000e+0, 4.76848e+0, 0.00000e+0, -3.75352e+0, 0.00000e+0, 9.41417e+2, 0.00000e+0, 4.76846e+0, 0.00000e+0, 9.41414e+2, 0.00000e+0, 5.02741e+2, 0.00000e+0, 3.83150e+1, 0.00000e+0, 4.10129e+1, 0.00000e+0, 3.41263e+0, 0.00000e+0, 3.57241e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:51.821, 10/15/2022 13:08:51.769, 4.15573e+0, 0.00000e+0, 9.67153e+1, 0.00000e+0, 4.77636e+0, 0.00000e+0, 1.24009e+2, 0.00000e+0, 9.42524e+2, 0.00000e+0, 4.77695e+0, 0.00000e+0, 9.42641e+2, 0.00000e+0, 5.02555e+2, 0.00000e+0, 3.83219e+1, 0.00000e+0, 4.10288e+1, 0.00000e+0, 3.41246e+0, 0.00000e+0, 3.57247e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:52.829, 10/15/2022 13:08:52.763, 4.15589e+0, 0.00000e+0, 9.67390e+1, 0.00000e+0, 4.77980e+0, 0.00000e+0, 6.61268e+1, 0.00000e+0, 9.42119e+2, 0.00000e+0, 4.78011e+0, 0.00000e+0, 9.42181e+2, 0.00000e+0, 5.02421e+2, 0.00000e+0, 3.83440e+1, 0.00000e+0, 4.10296e+1, 0.00000e+0, 3.41168e+0, 0.00000e+0, 3.57258e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:53.808, 10/15/2022 13:08:53.759, 4.15594e+0, 0.00000e+0, 9.67470e+1, 0.00000e+0, 4.78246e+0, 0.00000e+0, 2.81715e+1, 0.00000e+0, 9.42614e+2, 0.00000e+0, 4.78259e+0, 0.00000e+0, 9.42641e+2, 0.00000e+0, 5.02645e+2, 0.00000e+0, 3.83543e+1, 0.00000e+0, 4.10108e+1, 0.00000e+0, 3.41200e+0, 0.00000e+0, 3.57307e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:54.806, 10/15/2022 13:08:54.752, 4.15586e+0, 0.00000e+0, 9.67340e+1, 0.00000e+0, 4.78685e+0, 0.00000e+0, 1.34303e+2, 0.00000e+0, 9.43491e+2, 0.00000e+0, 4.78749e+0, 0.00000e+0, 9.43618e+2, 0.00000e+0, 5.02670e+2, 0.00000e+0, 3.83608e+1, 0.00000e+0, 4.10773e+1, 0.00000e+0, 3.41149e+0, 0.00000e+0, 3.57266e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:55.801, 10/15/2022 13:08:55.748, 4.15591e+0, 0.00000e+0, 9.67417e+1, 0.00000e+0, 4.78947e+0, 0.00000e+0, 1.24006e+2, 0.00000e+0, 9.44187e+2, 0.00000e+0, 4.79006e+0, 0.00000e+0, 9.44304e+2, 0.00000e+0, 5.02511e+2, 0.00000e+0, 3.83605e+1, 0.00000e+0, 4.10859e+1, 0.00000e+0, 3.41218e+0, 0.00000e+0, 3.57315e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:56.793, 10/15/2022 13:08:56.741, 4.15602e+0, 0.00000e+0, 9.67579e+1, 0.00000e+0, 4.79589e+0, 0.00000e+0, 4.95916e+1, 0.00000e+0, 9.45120e+2, 0.00000e+0, 4.79613e+0, 0.00000e+0, 9.45166e+2, 0.00000e+0, 5.02444e+2, 0.00000e+0, 3.83511e+1, 0.00000e+0, 4.10683e+1, 0.00000e+0, 3.41120e+0, 0.00000e+0, 3.57244e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:57.794, 10/15/2022 13:08:57.736, 4.15616e+0, 0.00000e+0, 9.67795e+1, 0.00000e+0, 4.80002e+0, 0.00000e+0, 2.71708e+1, 0.00000e+0, 9.45018e+2, 0.00000e+0, 4.80015e+0, 0.00000e+0, 9.45044e+2, 0.00000e+0, 5.02712e+2, 0.00000e+0, 3.83511e+1, 0.00000e+0, 4.10765e+1, 0.00000e+0, 3.41160e+0, 0.00000e+0, 3.57275e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:58.784, 10/15/2022 13:08:58.731, 4.15592e+0, 0.00000e+0, 9.67427e+1, 0.00000e+0, 4.80238e+0, 0.00000e+0, 8.52071e+1, 0.00000e+0, 9.46094e+2, 0.00000e+0, 4.80279e+0, 0.00000e+0, 9.46175e+2, 0.00000e+0, 5.02607e+2, 0.00000e+0, 3.83455e+1, 0.00000e+0, 4.11284e+1, 0.00000e+0, 3.41145e+0, 0.00000e+0, 3.57354e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:08:59.781, 10/15/2022 13:08:59.725, 4.15598e+0, 0.00000e+0, 9.67527e+1, 0.00000e+0, 4.80842e+0, 0.00000e+0, 4.26180e+1, 0.00000e+0, 9.47188e+2, 0.00000e+0, 4.80863e+0, 0.00000e+0, 9.47228e+2, 0.00000e+0, 5.02388e+2, 0.00000e+0, 3.83609e+1, 0.00000e+0, 4.11112e+1, 0.00000e+0, 3.41190e+0, 0.00000e+0, 3.57209e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:00.776, 10/15/2022 13:09:00.720, 4.15606e+0, 0.00000e+0, 9.67637e+1, 0.00000e+0, 4.81176e+0, 0.00000e+0, 1.47748e+2, 0.00000e+0, 9.46444e+2, 0.00000e+0, 4.81247e+0, 0.00000e+0, 9.46584e+2, 0.00000e+0, 5.02584e+2, 0.00000e+0, 3.83655e+1, 0.00000e+0, 4.10959e+1, 0.00000e+0, 3.41105e+0, 0.00000e+0, 3.57389e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:01.769, 10/15/2022 13:09:01.715, 4.15602e+0, 0.00000e+0, 9.67579e+1, 0.00000e+0, 4.81670e+0, 0.00000e+0, 1.49268e+2, 0.00000e+0, 9.47093e+2, 0.00000e+0, 4.81742e+0, 0.00000e+0, 9.47234e+2, 0.00000e+0, 5.02695e+2, 0.00000e+0, 3.83783e+1, 0.00000e+0, 4.11326e+1, 0.00000e+0, 3.41126e+0, 0.00000e+0, 3.57300e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:02.761, 10/15/2022 13:09:02.709, 4.15600e+0, 0.00000e+0, 9.67545e+1, 0.00000e+0, 4.82311e+0, 0.00000e+0, 1.80699e+2, 0.00000e+0, 9.48013e+2, 0.00000e+0, 4.82399e+0, 0.00000e+0, 9.48184e+2, 0.00000e+0, 5.02596e+2, 0.00000e+0, 3.84064e+1, 0.00000e+0, 4.11512e+1, 0.00000e+0, 3.41086e+0, 0.00000e+0, 3.57247e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:03.757, 10/15/2022 13:09:03.703, 4.15586e+0, 0.00000e+0, 9.67351e+1, 0.00000e+0, 4.82117e+0, 0.00000e+0, 1.57205e+2, 0.00000e+0, 9.48413e+2, 0.00000e+0, 4.82193e+0, 0.00000e+0, 9.48562e+2, 0.00000e+0, 5.02524e+2, 0.00000e+0, 3.83888e+1, 0.00000e+0, 4.11612e+1, 0.00000e+0, 3.41148e+0, 0.00000e+0, 3.57276e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:04.753, 10/15/2022 13:09:04.698, 4.15610e+0, 0.00000e+0, 9.67693e+1, 0.00000e+0, 4.82708e+0, 0.00000e+0, 1.90079e+2, 0.00000e+0, 9.49232e+2, 0.00000e+0, 4.82800e+0, 0.00000e+0, 9.49412e+2, 0.00000e+0, 5.02503e+2, 0.00000e+0, 3.84002e+1, 0.00000e+0, 4.11647e+1, 0.00000e+0, 3.41129e+0, 0.00000e+0, 3.57366e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:05.755, 10/15/2022 13:09:05.692, 4.15596e+0, 0.00000e+0, 9.67494e+1, 0.00000e+0, 4.83171e+0, 0.00000e+0, 2.05766e+2, 0.00000e+0, 9.50147e+2, 0.00000e+0, 4.83270e+0, 0.00000e+0, 9.50343e+2, 0.00000e+0, 5.02446e+2, 0.00000e+0, 3.84176e+1, 0.00000e+0, 4.11588e+1, 0.00000e+0, 3.41180e+0, 0.00000e+0, 3.57302e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:06.741, 10/15/2022 13:09:06.687, 4.15611e+0, 0.00000e+0, 9.67709e+1, 0.00000e+0, 4.83417e+0, 0.00000e+0, 2.43110e+2, 0.00000e+0, 9.49928e+2, 0.00000e+0, 4.83535e+0, 0.00000e+0, 9.50159e+2, 0.00000e+0, 5.02535e+2, 0.00000e+0, 3.84031e+1, 0.00000e+0, 4.11498e+1, 0.00000e+0, 3.41102e+0, 0.00000e+0, 3.57328e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:07.735, 10/15/2022 13:09:07.681, 4.15602e+0, 0.00000e+0, 9.67582e+1, 0.00000e+0, 4.83510e+0, 0.00000e+0, 2.68107e+2, 0.00000e+0, 9.50993e+2, 0.00000e+0, 4.83640e+0, 0.00000e+0, 9.51248e+2, 0.00000e+0, 5.02740e+2, 0.00000e+0, 3.84060e+1, 0.00000e+0, 4.11813e+1, 0.00000e+0, 3.41201e+0, 0.00000e+0, 3.57246e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:08.728, 10/15/2022 13:09:08.676, 4.15580e+0, 0.00000e+0, 9.67254e+1, 0.00000e+0, 4.84206e+0, 0.00000e+0, 1.68297e+2, 0.00000e+0, 9.51292e+2, 0.00000e+0, 4.84288e+0, 0.00000e+0, 9.51452e+2, 0.00000e+0, 5.02510e+2, 0.00000e+0, 3.84089e+1, 0.00000e+0, 4.12158e+1, 0.00000e+0, 3.41112e+0, 0.00000e+0, 3.57211e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:09.721, 10/15/2022 13:09:09.672, 4.15586e+0, 0.00000e+0, 9.67342e+1, 0.00000e+0, 4.84817e+0, 0.00000e+0, 2.33588e+2, 0.00000e+0, 9.53140e+2, 0.00000e+0, 4.84930e+0, 0.00000e+0, 9.53362e+2, 0.00000e+0, 5.02447e+2, 0.00000e+0, 3.84148e+1, 0.00000e+0, 4.11930e+1, 0.00000e+0, 3.41078e+0, 0.00000e+0, 3.57133e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:10.716, 10/15/2022 13:09:10.665, 4.15601e+0, 0.00000e+0, 9.67567e+1, 0.00000e+0, 4.84984e+0, 0.00000e+0, 2.25087e+2, 0.00000e+0, 9.52864e+2, 0.00000e+0, 4.85093e+0, 0.00000e+0, 9.53079e+2, 0.00000e+0, 5.02547e+2, 0.00000e+0, 3.84368e+1, 0.00000e+0, 4.11826e+1, 0.00000e+0, 3.41239e+0, 0.00000e+0, 3.57227e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:11.717, 10/15/2022 13:09:11.659, 4.15599e+0, 0.00000e+0, 9.67531e+1, 0.00000e+0, 4.85561e+0, 0.00000e+0, 3.03300e+2, 0.00000e+0, 9.53253e+2, 0.00000e+0, 4.85709e+0, 0.00000e+0, 9.53542e+2, 0.00000e+0, 5.02657e+2, 0.00000e+0, 3.84392e+1, 0.00000e+0, 4.12050e+1, 0.00000e+0, 3.41117e+0, 0.00000e+0, 3.57175e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:12.706, 10/15/2022 13:09:12.654, 4.15561e+0, 0.00000e+0, 9.66983e+1, 0.00000e+0, 4.86179e+0, 0.00000e+0, 3.25007e+2, 0.00000e+0, 9.53001e+2, 0.00000e+0, 4.86337e+0, 0.00000e+0, 9.53311e+2, 0.00000e+0, 5.02651e+2, 0.00000e+0, 3.84616e+1, 0.00000e+0, 4.12334e+1, 0.00000e+0, 3.41054e+0, 0.00000e+0, 3.57369e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:13.703, 10/15/2022 13:09:13.648, 4.15570e+0, 0.00000e+0, 9.67111e+1, 0.00000e+0, 4.86505e+0, 0.00000e+0, 3.44708e+2, 0.00000e+0, 9.54101e+2, 0.00000e+0, 4.86673e+0, 0.00000e+0, 9.54430e+2, 0.00000e+0, 5.02538e+2, 0.00000e+0, 3.84509e+1, 0.00000e+0, 4.12328e+1, 0.00000e+0, 3.41055e+0, 0.00000e+0, 3.57246e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:14.694, 10/15/2022 13:09:14.643, 4.15585e+0, 0.00000e+0, 9.67325e+1, 0.00000e+0, 4.86919e+0, 0.00000e+0, 2.86458e+2, 0.00000e+0, 9.55096e+2, 0.00000e+0, 4.87059e+0, 0.00000e+0, 9.55370e+2, 0.00000e+0, 5.02480e+2, 0.00000e+0, 3.84455e+1, 0.00000e+0, 4.12498e+1, 0.00000e+0, 3.41068e+0, 0.00000e+0, 3.57200e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:15.689, 10/15/2022 13:09:15.637, 4.15605e+0, 0.00000e+0, 9.67620e+1, 0.00000e+0, 4.87456e+0, 0.00000e+0, 3.83373e+2, 0.00000e+0, 9.55884e+2, 0.00000e+0, 4.87643e+0, 0.00000e+0, 9.56250e+2, 0.00000e+0, 5.02511e+2, 0.00000e+0, 3.84560e+1, 0.00000e+0, 4.12421e+1, 0.00000e+0, 3.41127e+0, 0.00000e+0, 3.57177e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:16.692, 10/15/2022 13:09:16.639, 4.15605e+0, 0.00000e+0, 9.67628e+1, 0.00000e+0, 4.87605e+0, 0.00000e+0, 2.96920e+2, 0.00000e+0, 9.55745e+2, 0.00000e+0, 4.87750e+0, 0.00000e+0, 9.56029e+2, 0.00000e+0, 5.02567e+2, 0.00000e+0, 3.84360e+1, 0.00000e+0, 4.12436e+1, 0.00000e+0, 3.41076e+0, 0.00000e+0, 3.57291e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:17.687, 10/15/2022 13:09:17.634, 4.15606e+0, 0.00000e+0, 9.67647e+1, 0.00000e+0, 4.87734e+0, 0.00000e+0, 3.27513e+2, 0.00000e+0, 9.56330e+2, 0.00000e+0, 4.87894e+0, 0.00000e+0, 9.56644e+2, 0.00000e+0, 5.02668e+2, 0.00000e+0, 3.84425e+1, 0.00000e+0, 4.12636e+1, 0.00000e+0, 3.41097e+0, 0.00000e+0, 3.57259e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:18.694, 10/15/2022 13:09:18.628, 4.15589e+0, 0.00000e+0, 9.67384e+1, 0.00000e+0, 4.88598e+0, 0.00000e+0, 3.30410e+2, 0.00000e+0, 9.57017e+2, 0.00000e+0, 4.88759e+0, 0.00000e+0, 9.57333e+2, 0.00000e+0, 5.02636e+2, 0.00000e+0, 3.84485e+1, 0.00000e+0, 4.12863e+1, 0.00000e+0, 3.41123e+0, 0.00000e+0, 3.57237e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:19.674, 10/15/2022 13:09:19.622, 4.15592e+0, 0.00000e+0, 9.67434e+1, 0.00000e+0, 4.88839e+0, 0.00000e+0, 3.14289e+2, 0.00000e+0, 9.59069e+2, 0.00000e+0, 4.88993e+0, 0.00000e+0, 9.59371e+2, 0.00000e+0, 5.02571e+2, 0.00000e+0, 3.84718e+1, 0.00000e+0, 4.12936e+1, 0.00000e+0, 3.41085e+0, 0.00000e+0, 3.57144e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:20.669, 10/15/2022 13:09:20.617, 4.15600e+0, 0.00000e+0, 9.67553e+1, 0.00000e+0, 4.89145e+0, 0.00000e+0, 3.99568e+2, 0.00000e+0, 9.58681e+2, 0.00000e+0, 4.89341e+0, 0.00000e+0, 9.59064e+2, 0.00000e+0, 5.02455e+2, 0.00000e+0, 3.84937e+1, 0.00000e+0, 4.13050e+1, 0.00000e+0, 3.41111e+0, 0.00000e+0, 3.57210e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:21.666, 10/15/2022 13:09:21.611, 4.15599e+0, 0.00000e+0, 9.67539e+1, 0.00000e+0, 4.89578e+0, 0.00000e+0, 3.70681e+2, 0.00000e+0, 9.59807e+2, 0.00000e+0, 4.89760e+0, 0.00000e+0, 9.60163e+2, 0.00000e+0, 5.02442e+2, 0.00000e+0, 3.85023e+1, 0.00000e+0, 4.12945e+1, 0.00000e+0, 3.41142e+0, 0.00000e+0, 3.57146e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:22.659, 10/15/2022 13:09:22.607, 4.15600e+0, 0.00000e+0, 9.67547e+1, 0.00000e+0, 4.90051e+0, 0.00000e+0, 3.21167e+2, 0.00000e+0, 9.60003e+2, 0.00000e+0, 4.90208e+0, 0.00000e+0, 9.60312e+2, 0.00000e+0, 5.02589e+2, 0.00000e+0, 3.85181e+1, 0.00000e+0, 4.12828e+1, 0.00000e+0, 3.41142e+0, 0.00000e+0, 3.57137e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:09:23.655, 10/15/2022 13:09:23.601, 4.15607e+0, 0.00000e+0, 9.67655e+1, 0.00000e+0, 4.90670e+0, 0.00000e+0, 3.31810e+2, 0.00000e+0, 9.60530e+2, 0.00000e+0, 4.90833e+0, 0.00000e+0, 9.60849e+2, 0.00000e+0, 5.02660e+2, 0.00000e+0, 3.84935e+1, 0.00000e+0, 4.13165e+1, 0.00000e+0, 3.41067e+0, 0.00000e+0, 3.57148e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
